"anio","pais","iso3","pbi_per_capita_ppa_porcentaje_argentina"
1902,"Suecia","SWE",77.6264142230432
1903,"Suecia","SWE",74.2084294401342
1904,"Suecia","SWE",70.7628784899725
1905,"Suecia","SWE",63.9675383228133
1906,"Suecia","SWE",68.2952924393723
1907,"Suecia","SWE",74.0841494377947
1908,"Suecia","SWE",67.9190255618459
1909,"Suecia","SWE",67.5033921302578
1910,"Suecia","SWE",66.5298752462246
1911,"Suecia","SWE",69.5695863339474
1912,"Suecia","SWE",69.2913385826772
1913,"Suecia","SWE",75.6939854593523
1914,"Suecia","SWE",88.8846665399962
1915,"Suecia","SWE",93.6182556565461
1916,"Suecia","SWE",103.693931398417
1917,"Suecia","SWE",107.915448617045
1918,"Suecia","SWE",85.6480587212671
1919,"Suecia","SWE",85.4297097324986
1920,"Suecia","SWE",86.4884393063584
1921,"Suecia","SWE",82.1073558648111
1922,"Suecia","SWE",83.9889579020014
1923,"Suecia","SWE",80.8466119427008
1924,"Suecia","SWE",82.9981435643564
1925,"Suecia","SWE",87.8501680806787
1926,"Suecia","SWE",90.4178448005027
1927,"Suecia","SWE",89.6905660377358
1928,"Suecia","SWE",89.3713450292398
1929,"Suecia","SWE",93.032610257147
1930,"Suecia","SWE",103.875134553283
1931,"Suecia","SWE",111.238803447693
1932,"Suecia","SWE",112.664766654792
1933,"Suecia","SWE",111.382536382536
1934,"Suecia","SWE",111.682166748246
1935,"Suecia","SWE",113.722998729352
1936,"Suecia","SWE",118.601667735728
1937,"Suecia","SWE",115.269961977186
1938,"Suecia","SWE",120.351255584656
1939,"Suecia","SWE",126.588021778584
1940,"Suecia","SWE",116.674204733906
1941,"Suecia","SWE",109.473837632998
1942,"Suecia","SWE",110.660418802167
1943,"Suecia","SWE",116.696669666967
1944,"Suecia","SWE",109.425948760104
1945,"Suecia","SWE",118.118968745499
1946,"Suecia","SWE",121.032813340506
1947,"Suecia","SWE",119.686883629191
1948,"Suecia","SWE",117.319636884854
1949,"Suecia","SWE",125.879428216283
1950,"Suecia","SWE",135.136495156623
1951,"Suecia","SWE",136.989859015582
1952,"Suecia","SWE",148.317595424924
1953,"Suecia","SWE",146.595443429013
1954,"Suecia","SWE",148.639455782313
1955,"Suecia","SWE",144.465740297077
1956,"Suecia","SWE",147.530864197531
1957,"Suecia","SWE",148.179207352096
1958,"Suecia","SWE",141.847407244303
1959,"Suecia","SWE",158.139813263107
1960,"Suecia","SWE",156.29161494188
1961,"Suecia","SWE",155.864726027397
1962,"Suecia","SWE",166.791910708366
1963,"Suecia","SWE",181.805635422657
1964,"Suecia","SWE",177.440186322253
1965,"Suecia","SWE",169.758739537174
1966,"Suecia","SWE",173.005160778087
1967,"Suecia","SWE",175.323529411765
1968,"Suecia","SWE",175.755841678588
1969,"Suecia","SWE",171.302487296068
1970,"Suecia","SWE",174.147263510611
1971,"Suecia","SWE",169.291010580688
1972,"Suecia","SWE",170.295809367297
1973,"Suecia","SWE",169.482310298637
1974,"Suecia","SWE",166.606443842216
1975,"Suecia","SWE",174.625366908698
1976,"Suecia","SWE",179.308443604285
1977,"Suecia","SWE",168.646116651556
1978,"Suecia","SWE",181.983285117326
1979,"Suecia","SWE",178.930913527528
1980,"Suecia","SWE",182.025993883792
1981,"Suecia","SWE",196.098969072165
1982,"Suecia","SWE",207.809523809524
1983,"Suecia","SWE",207.32059447983
1984,"Suecia","SWE",214.218129593647
1985,"Suecia","SWE",236.851766865535
1986,"Suecia","SWE",228.475900998697
1987,"Suecia","SWE",232.23588068426
1988,"Suecia","SWE",244.290288153682
1989,"Suecia","SWE",268.767439622823
1990,"Suecia","SWE",273.727325921592
1991,"Suecia","SWE",246.02701738826
1992,"Suecia","SWE",221.719600459874
1993,"Suecia","SWE",205.455611581348
1994,"Suecia","SWE",202.67619445278
1995,"Suecia","SWE",217.93798425612
1996,"Suecia","SWE",211.532080976508
1997,"Suecia","SWE",202.834917107727
1998,"Suecia","SWE",205.368427949836
1999,"Suecia","SWE",224.348958993413
2000,"Suecia","SWE",238.031460366024
2001,"Suecia","SWE",253.931372141807
2002,"Suecia","SWE",294.092120891315
2003,"Suecia","SWE",278.378523674194
2004,"Suecia","SWE",268.035394619681
2005,"Suecia","SWE",255.856295443467
2006,"Suecia","SWE",248.581699489063
2007,"Suecia","SWE",236.97730016441
2008,"Suecia","SWE",227.803840570254
2009,"Suecia","SWE",231.498452359111
2010,"Suecia","SWE",224.62999525924
2011,"Suecia","SWE",210.363445483178
2012,"Suecia","SWE",212.510842389918
2013,"Suecia","SWE",210.390982740402
2014,"Suecia","SWE",221.425220247094
2015,"Suecia","SWE",224.315454825146
2016,"Suecia","SWE",236.603973509934
2017,"Suecia","SWE",235.367763093687
2018,"Suecia","SWE",245.424401096212
2019,"Suecia","SWE",255.526331785725
2020,"Suecia","SWE",278.828264595185
2021,"Suecia","SWE",268.103538892014
2022,"Suecia","SWE",263.557723194127
1900,"Uruguay","URY",73.9035566222998
1901,"Uruguay","URY",76.933130037029
1902,"Uruguay","URY",92.7037635649965
1903,"Uruguay","URY",84.1895575592367
1904,"Uruguay","URY",78.9421942587495
1905,"Uruguay","URY",61.0820559062218
1906,"Uruguay","URY",68.1526390870185
1907,"Uruguay","URY",73.6851650344577
1908,"Uruguay","URY",74.7126436781609
1909,"Uruguay","URY",73.8636363636364
1910,"Uruguay","URY",73.8673670387393
1911,"Uruguay","URY",75.3642605928655
1912,"Uruguay","URY",83.1753173710429
1913,"Uruguay","URY",79.9405155320555
1914,"Uruguay","URY",71.6891506745202
1915,"Uruguay","URY",68.3040030941791
1916,"Uruguay","URY",69.7178810635275
1917,"Uruguay","URY",88.1043400044974
1918,"Uruguay","URY",75.6808962719722
1919,"Uruguay","URY",87.1751090874597
1920,"Uruguay","URY",64.6676300578035
1921,"Uruguay","URY",63.8351707934213
1922,"Uruguay","URY",66.7701863354037
1923,"Uruguay","URY",66.1838081442137
1924,"Uruguay","URY",65.8725247524752
1925,"Uruguay","URY",67.3603329598207
1926,"Uruguay","URY",71.4420358152686
1927,"Uruguay","URY",76.6792452830189
1928,"Uruguay","URY",75.672514619883
1929,"Uruguay","URY",73.6675764976297
1930,"Uruguay","URY",91.4962325080732
1931,"Uruguay","URY",81.7644076390063
1932,"Uruguay","URY",79.2661204132526
1933,"Uruguay","URY",71.2404712404712
1934,"Uruguay","URY",76.5704030021211
1935,"Uruguay","URY",76.0800508259212
1936,"Uruguay","URY",76.8120590121873
1937,"Uruguay","URY",75.0570342205323
1938,"Uruguay","URY",81.235556924973
1939,"Uruguay","URY",80.4900181488203
1940,"Uruguay","URY",75.1243781094527
1941,"Uruguay","URY",76.1550794344848
1942,"Uruguay","URY",70.8449260506663
1943,"Uruguay","URY",70.4020402040204
1944,"Uruguay","URY",72.9140978216194
1945,"Uruguay","URY",78.0354313697249
1946,"Uruguay","URY",79.3840774610005
1947,"Uruguay","URY",70.9689349112426
1948,"Uruguay","URY",69.9116101290014
1949,"Uruguay","URY",81.1808576755749
1950,"Uruguay","URY",88.2500943514908
1951,"Uruguay","URY",93.3465248577789
1952,"Uruguay","URY",97.7922596089906
1953,"Uruguay","URY",103.359505727893
1954,"Uruguay","URY",104.220206601159
1955,"Uruguay","URY",97.9396262577863
1956,"Uruguay","URY",97.6377018043685
1957,"Uruguay","URY",93.9230327398047
1958,"Uruguay","URY",85.742596058571
1959,"Uruguay","URY",89.1788364855159
1960,"Uruguay","URY",86.2543730955874
1961,"Uruguay","URY",82.833904109589
1962,"Uruguay","URY",82.8599845286772
1963,"Uruguay","URY",85.681426106958
1964,"Uruguay","URY",79.3775142917637
1965,"Uruguay","URY",73.835548990645
1966,"Uruguay","URY",76.3497419610957
1967,"Uruguay","URY",71.6176470588235
1968,"Uruguay","URY",70.1287553648069
1969,"Uruguay","URY",69.0024070607114
1970,"Uruguay","URY",68.9921814588882
1971,"Uruguay","URY",66.0918103807382
1972,"Uruguay","URY",62.8019720624486
1973,"Uruguay","URY",62.1306437632968
1974,"Uruguay","URY",61.547726588377
1975,"Uruguay","URY",66.1439826973583
1976,"Uruguay","URY",69.7306238185255
1977,"Uruguay","URY",67.6186158960411
1978,"Uruguay","URY",76.205400192864
1979,"Uruguay","URY",75.9951197193839
1980,"Uruguay","URY",80.6269113149847
1981,"Uruguay","URY",87.7773195876289
1982,"Uruguay","URY",82.9264069264069
1983,"Uruguay","URY",76.0084925690021
1984,"Uruguay","URY",74.3854017065135
1985,"Uruguay","URY",81.6980266177145
1986,"Uruguay","URY",83.6126791141989
1987,"Uruguay","URY",88.5842001203473
1988,"Uruguay","URY",91.2130914265386
1989,"Uruguay","URY",99.1532762436255
1990,"Uruguay","URY",100.497366881217
1991,"Uruguay","URY",94.3195198281204
1992,"Uruguay","URY",92.5202956675948
1993,"Uruguay","URY",89.5945590861563
1994,"Uruguay","URY",90.9572251138797
1995,"Uruguay","URY",92.4087205244668
1996,"Uruguay","URY",92.307351696401
1997,"Uruguay","URY",89.8376409482758
1998,"Uruguay","URY",90.5067729371418
1999,"Uruguay","URY",91.568869989428
2000,"Uruguay","URY",90.8213230584764
2001,"Uruguay","URY",91.2975124329878
2002,"Uruguay","URY",94.2521275727169
2003,"Uruguay","URY",87.3945014525428
2004,"Uruguay","URY",84.2918963946387
2005,"Uruguay","URY",83.1423878718672
2006,"Uruguay","URY",80.1904244845419
2007,"Uruguay","URY",78.1155644068113
2008,"Uruguay","URY",80.2898624083254
2009,"Uruguay","URY",87.391178448542
2010,"Uruguay","URY",86.4891254359556
2011,"Uruguay","URY",86.0420936859471
2012,"Uruguay","URY",91.2087351395479
2013,"Uruguay","URY",93.5389724752176
2014,"Uruguay","URY",99.8801021737997
2015,"Uruguay","URY",98.6770587632038
2016,"Uruguay","URY",103.141721854305
2017,"Uruguay","URY",103.735396577177
2018,"Uruguay","URY",108.781090786724
2019,"Uruguay","URY",112.541308372716
2020,"Uruguay","URY",117.841712557201
2021,"Uruguay","URY",112.783769223493
2022,"Uruguay","URY",113.493398050757
1900,"Estados Unidos","USA",175.377944577787
1901,"Estados Unidos","USA",191.033831409279
1902,"Estados Unidos","USA",200.513230200877
1903,"Estados Unidos","USA",187.488949465297
1904,"Estados Unidos","USA",170.343263861581
1905,"Estados Unidos","USA",164.496519386835
1906,"Estados Unidos","USA",177.962068473609
1907,"Estados Unidos","USA",180.459630032644
1908,"Estados Unidos","USA",153.988266829157
1909,"Estados Unidos","USA",166.182465501399
1910,"Estados Unidos","USA",158.187503641229
1911,"Estados Unidos","USA",163.052910335995
1912,"Estados Unidos","USA",160.317645067339
1913,"Estados Unidos","USA",167.01866171661
1914,"Estados Unidos","USA",172.836252626335
1915,"Estados Unidos","USA",177.222525121594
1916,"Estados Unidos","USA",207.475539899999
1917,"Estados Unidos","USA",219.677940207339
1918,"Estados Unidos","USA",202.265902691107
1919,"Estados Unidos","USA",198.250431989938
1920,"Estados Unidos","USA",183.39824979702
1921,"Estados Unidos","USA",174.857771327904
1922,"Estados Unidos","USA",172.700401605178
1923,"Estados Unidos","USA",178.194800868431
1924,"Estados Unidos","USA",172.133554818429
1925,"Estados Unidos","USA",178.482023797364
1926,"Estados Unidos","USA",182.968391111312
1927,"Estados Unidos","USA",174.073930551915
1928,"Estados Unidos","USA",167.413288892387
1929,"Estados Unidos","USA",171.731580889962
1930,"Estados Unidos","USA",164.462280105839
1931,"Estados Unidos","USA",167.837812979136
1932,"Estados Unidos","USA",149.278667201292
1933,"Estados Unidos","USA",139.435629172286
1934,"Estados Unidos","USA",141.411190222215
1935,"Estados Unidos","USA",153.761731936879
1936,"Estados Unidos","USA",169.467805512315
1937,"Estados Unidos","USA",171.78857715605
1938,"Estados Unidos","USA",162.165052706389
1939,"Estados Unidos","USA",168.957170383196
1940,"Estados Unidos","USA",180.990429115258
1941,"Estados Unidos","USA",197.542656482091
1942,"Estados Unidos","USA",217.745806896283
1943,"Estados Unidos","USA",240.777338977192
1944,"Estados Unidos","USA",232.899399473653
1945,"Estados Unidos","USA",237.326109267932
1946,"Estados Unidos","USA",199.33386867353
1947,"Estados Unidos","USA",176.424398327318
1948,"Estados Unidos","USA",175.994172527473
1949,"Estados Unidos","USA",176.46577998757
1950,"Estados Unidos","USA",191.722229211222
1951,"Estados Unidos","USA",199.418748454118
1952,"Estados Unidos","USA",218.699295119032
1953,"Estados Unidos","USA",217.750032179174
1954,"Estados Unidos","USA",208.012093726379
1955,"Estados Unidos","USA",208.073790129372
1956,"Estados Unidos","USA",206.517094017094
1957,"Estados Unidos","USA",199.954049396898
1958,"Estados Unidos","USA",186.568314433557
1959,"Estados Unidos","USA",214.268613837683
1960,"Estados Unidos","USA",203.780611669112
1961,"Estados Unidos","USA",194.509845890411
1962,"Estados Unidos","USA",209.702729583379
1963,"Estados Unidos","USA",224.427832087407
1964,"Estados Unidos","USA",215.540969722634
1965,"Estados Unidos","USA",210.635155096012
1966,"Estados Unidos","USA",223.590710599444
1967,"Estados Unidos","USA",223.941176470588
1968,"Estados Unidos","USA",225.951359084406
1969,"Estados Unidos","USA",215.699384862263
1970,"Estados Unidos","USA",205.842426325286
1971,"Estados Unidos","USA",203.232525202033
1972,"Estados Unidos","USA",208.824979457683
1973,"Estados Unidos","USA",209.613111653928
1974,"Estados Unidos","USA",197.877145438121
1975,"Estados Unidos","USA",200.494361192646
1976,"Estados Unidos","USA",213.122243226213
1977,"Estados Unidos","USA",211.551828346933
1978,"Estados Unidos","USA",235.342333654773
1979,"Estados Unidos","USA",228.37425651975
1980,"Estados Unidos","USA",226.38379204893
1981,"Estados Unidos","USA",247.884536082474
1982,"Estados Unidos","USA",252.900432900433
1983,"Estados Unidos","USA",256.11889596603
1984,"Estados Unidos","USA",270.980822843626
1985,"Estados Unidos","USA",303.102340523176
1986,"Estados Unidos","USA",293.964394268346
1987,"Estados Unidos","USA",298.547236310496
1988,"Estados Unidos","USA",318.952330131626
1989,"Estados Unidos","USA",353.661118060233
1990,"Estados Unidos","USA",360.659254924907
1991,"Estados Unidos","USA",324.875334545474
1992,"Estados Unidos","USA",303.579076237523
1993,"Estados Unidos","USA",292.118318154677
1994,"Estados Unidos","USA",285.949414123473
1995,"Estados Unidos","USA",301.012652282423
1996,"Estados Unidos","USA",294.656089655134
1997,"Estados Unidos","USA",283.391113931434
1998,"Estados Unidos","USA",283.635422067577
1999,"Estados Unidos","USA",305.77830635006
2000,"Estados Unidos","USA",319.344793399269
2001,"Estados Unidos","USA",336.053860567932
2002,"Estados Unidos","USA",382.53133408889
2003,"Estados Unidos","USA",360.299201876674
2004,"Estados Unidos","USA",341.901906312207
2005,"Estados Unidos","USA",323.606966425654
2006,"Estados Unidos","USA",306.17592497915
2007,"Estados Unidos","USA",284.495337010969
2008,"Estados Unidos","USA",271.462855632694
2009,"Estados Unidos","USA",279.606447584233
2010,"Estados Unidos","USA",259.572905158012
2011,"Estados Unidos","USA",248.337749337599
2012,"Estados Unidos","USA",257.125363538956
2013,"Estados Unidos","USA",255.940220399537
2014,"Estados Unidos","USA",269.321795339624
2015,"Estados Unidos","USA",269.669777458722
2016,"Estados Unidos","USA",280.87417218543
2017,"Estados Unidos","USA",281.277193307047
2018,"Estados Unidos","USA",298.197871293098
2019,"Estados Unidos","USA",312.917957610279
2020,"Estados Unidos","USA",338.276142498453
2021,"Estados Unidos","USA",325.894999593399
2022,"Estados Unidos","USA",318.910419677556
1900,"Venezuela","VEN",40.2792930394938
1901,"Venezuela","VEN",38.5319102592028
1902,"Venezuela","VEN",38.2128838605403
1903,"Venezuela","VEN",37.0937303417907
1904,"Venezuela","VEN",35.1553283523398
1905,"Venezuela","VEN",32.6059513074842
1906,"Venezuela","VEN",31.8830242510699
1907,"Venezuela","VEN",31.3928182807399
1908,"Venezuela","VEN",29.0444330073769
1909,"Venezuela","VEN",28.7143826322931
1910,"Venezuela","VEN",27.478660538411
1911,"Venezuela","VEN",26.7291910902696
1912,"Venezuela","VEN",27.5108468584284
1913,"Venezuela","VEN",28.916060806345
1914,"Venezuela","VEN",38.381151434543
1915,"Venezuela","VEN",39.0640108296268
1916,"Venezuela","VEN",38.2382788715243
1917,"Venezuela","VEN",44.1196312120531
1918,"Venezuela","VEN",39.3857446397528
1919,"Venezuela","VEN",37.2225384177575
1920,"Venezuela","VEN",34.375
1921,"Venezuela","VEN",33.3634556298572
1922,"Venezuela","VEN",34.5065562456867
1923,"Venezuela","VEN",33.7357154353774
1924,"Venezuela","VEN",33.6169554455446
1925,"Venezuela","VEN",36.6415879622219
1926,"Venezuela","VEN",38.0615771284951
1927,"Venezuela","VEN",37.1471698113208
1928,"Venezuela","VEN",41.9005847953216
1929,"Venezuela","VEN",42.2640425226261
1930,"Venezuela","VEN",44.9484853144702
1931,"Venezuela","VEN",49.0789251309785
1932,"Venezuela","VEN",46.9362308514428
1933,"Venezuela","VEN",50.6410256410256
1934,"Venezuela","VEN",49.5676293033121
1935,"Venezuela","VEN",57.4174078780178
1936,"Venezuela","VEN",62.6042334830019
1937,"Venezuela","VEN",59.0874524714829
1938,"Venezuela","VEN",66.0761053766754
1939,"Venezuela","VEN",68.6327888687235
1940,"Venezuela","VEN",71.8980853309211
1941,"Venezuela","VEN",67.5557498906865
1942,"Venezuela","VEN",58.5883731146581
1943,"Venezuela","VEN",66.3516351635163
1944,"Venezuela","VEN",65.3377174955473
1945,"Venezuela","VEN",83.6525997407461
1946,"Venezuela","VEN",89.4970414201184
1947,"Venezuela","VEN",80.1282051282051
1948,"Venezuela","VEN",92.1165790731008
1949,"Venezuela","VEN",97.302672467371
1950,"Venezuela","VEN",106.453641967543
1951,"Venezuela","VEN",111.785802621815
1952,"Venezuela","VEN",123.806357228355
1953,"Venezuela","VEN",122.28085982752
1954,"Venezuela","VEN",126.228269085412
1955,"Venezuela","VEN",125.790608528989
1956,"Venezuela","VEN",132.193732193732
1957,"Venezuela","VEN",136.96726019529
1958,"Venezuela","VEN",127.876252339535
1959,"Venezuela","VEN",144.577447929136
1960,"Venezuela","VEN",136.734002934206
1961,"Venezuela","VEN",130.896832191781
1962,"Venezuela","VEN",141.982539507128
1963,"Venezuela","VEN",152.179413456009
1964,"Venezuela","VEN",148.412026254499
1965,"Venezuela","VEN",141.280157557853
1966,"Venezuela","VEN",140.67090115125
1967,"Venezuela","VEN",139.705882352941
1968,"Venezuela","VEN",138.483547925608
1969,"Venezuela","VEN",130.649906392083
1970,"Venezuela","VEN",131.360082481313
1971,"Venezuela","VEN",126.568357910522
1972,"Venezuela","VEN",124.363188167625
1973,"Venezuela","VEN",122.448979591837
1974,"Venezuela","VEN",120.016561276724
1975,"Venezuela","VEN",126.564189711108
1976,"Venezuela","VEN",135.270951480781
1977,"Venezuela","VEN",133.673315200967
1978,"Venezuela","VEN",140.477338476374
1979,"Venezuela","VEN",130.661888058563
1980,"Venezuela","VEN",124.388379204893
1981,"Venezuela","VEN",129.896907216495
1982,"Venezuela","VEN",133.532467532468
1983,"Venezuela","VEN",120.212314225053
1984,"Venezuela","VEN",114.868632254794
1985,"Venezuela","VEN",121.798990362552
1986,"Venezuela","VEN",119.418150238819
1987,"Venezuela","VEN",119.195392418121
1988,"Venezuela","VEN",127.250088936322
1989,"Venezuela","VEN",122.678726065621
1990,"Venezuela","VEN",129.227618490345
1991,"Venezuela","VEN",127.178768943414
1992,"Venezuela","VEN",121.476439361556
1993,"Venezuela","VEN",113.670112497134
1994,"Venezuela","VEN",104.110846264808
1995,"Venezuela","VEN",110.409918582757
1996,"Venezuela","VEN",103.620666299529
1997,"Venezuela","VEN",101.16616813483
1998,"Venezuela","VEN",97.0570970234041
1999,"Venezuela","VEN",93.7689798337414
2000,"Venezuela","VEN",97.3809212250886
2001,"Venezuela","VEN",104.732323977135
2002,"Venezuela","VEN",106.294259179934
2003,"Venezuela","VEN",89.6063319081704
2004,"Venezuela","VEN",96.6849577804712
2005,"Venezuela","VEN",97.3943329618226
2006,"Venezuela","VEN",98.5640932229682
2007,"Venezuela","VEN",97.1727043687033
2008,"Venezuela","VEN",97.293705867876
2009,"Venezuela","VEN",99.5035429274162
2010,"Venezuela","VEN",90.1242718937901
2011,"Venezuela","VEN",88.7166924961256
2012,"Venezuela","VEN",94.6425838052962
2013,"Venezuela","VEN",107.829718713833
2014,"Venezuela","VEN",105.91148412657
2015,"Venezuela","VEN",96.4106245513281
2016,"Venezuela","VEN",80.6304635761589
2017,"Venezuela","VEN",67.0756626368187
2018,"Venezuela","VEN",57.7157227532901
2019,"Venezuela","VEN",44.7033954012391
2020,"Venezuela","VEN",34.9129119860215
2021,"Venezuela","VEN",32.5921452446508
2022,"Venezuela","VEN",34.7144814205686
